0	1
0.0375	0.965114
0.075	0.935009
0.1125	0.909325
0.15	0.887764
0.1875	0.870082
0.225	0.856081
0.2625	0.845602
0.3	0.838523
0.3375	0.834757
0.375	0.834246
0.4125	0.836965
0.45	0.842921
0.4875	0.852155
0.525	0.864741
0.5625	0.880795
0.6	0.900476
0.6375	0.923999
0.675	0.951639
0.7125	0.983751
0.75	1.02079
0.7875	1.06332
0.825	1.1121
0.8625	1.16809
0.9	1.23256
0.9375	1.30724
0.975	1.39449
1.0125	1.49772
1.05	1.62199
1.0875	1.7753
1.125	1.97125
1.1625	2.23566
1.2	2.62606
