0.3432	0.834154
0.3444	0.834103
0.3456	0.834056
0.3468	0.834012
0.348	0.833971
0.3492	0.833933
0.3504	0.833899
0.3516	0.833868
0.3528	0.83384
0.354	0.833816
0.3552	0.833795
0.3564	0.833777
0.3576	0.833763
0.3588	0.833752
0.36	0.833744
0.3612	0.83374
0.3624	0.833739
0.3636	0.833741
0.3648	0.833746
0.366	0.833755
0.3672	0.833767
0.3684	0.833783
0.3696	0.833802
0.3708	0.833824
0.372	0.833849
0.3732	0.833878
0.3744	0.83391
0.3756	0.833945
0.3768	0.833984
0.378	0.834026
0.3792	0.834071
0.3804	0.83412
0.3816	0.834172
0.3828	0.834227
0.384	0.834285
0.3852	0.834347
0.3864	0.834412
0.3876	0.834481
0.3888	0.834552
0.39	0.834627
0.3912	0.834706
0.3924	0.834787
0.3936	0.834872
0.3948	0.834961
0.396	0.835052
0.3972	0.835147
0.3984	0.835245
0.3996	0.835347
0.4008	0.835452
0.402	0.83556
0.4032	0.835671
0.4044	0.835786
0.4056	0.835904
0.4068	0.836026
0.408	0.83615
0.4092	0.836278
0.4104	0.83641
0.4116	0.836544
0.4128	0.836682
0.414	0.836823
0.4152	0.836968
0.4164	0.837116
0.4176	0.837267
0.4188	0.837422
0.42	0.83758
0.4212	0.837741
0.4224	0.837905
0.4236	0.838073
0.4248	0.838244
0.426	0.838419
0.4272	0.838597
0.4284	0.838778
0.4296	0.838962
0.4308	0.83915
0.432	0.839341
0.4332	0.839536
0.4344	0.839733
0.4356	0.839935
0.4368	0.840139
0.438	0.840347
0.4392	0.840558
0.4404	0.840773
0.4416	0.84099
0.4428	0.841212
0.444	0.841436
0.4452	0.841664
0.4464	0.841895
0.4476	0.84213
0.4488	0.842368
0.45	0.842609
0.4512	0.842854
0.4524	0.843102
0.4536	0.843353
0.4548	0.843608
0.456	0.843866
0.4572	0.844127
0.4584	0.844392
0.4596	0.844661
0.4608	0.844932
0.462	0.845207
0.4632	0.845485
0.4644	0.845767
0.4656	0.846052
0.4668	0.846341
0.468	0.846633
0.4692	0.846928
0.4704	0.847227
0.4716	0.847529
0.4728	0.847834
0.474	0.848143
0.4752	0.848455
0.4764	0.848771
0.4776	0.84909
0.4788	0.849412
0.48	0.849738
0.4812	0.850068
0.4824	0.8504
0.4836	0.850736
0.4848	0.851076
0.486	0.851419
0.4872	0.851765
0.4884	0.852115
0.4896	0.852469
0.4908	0.852825
0.492	0.853185
0.4932	0.853549
0.4944	0.853916
0.4956	0.854287
0.4968	0.854661
0.498	0.855038
0.4992	0.855419
0.5004	0.855804
0.5016	0.856191
0.5028	0.856583
0.504	0.856978
0.5052	0.857376
0.5064	0.857778
0.5076	0.858183
0.5088	0.858592
0.51	0.859004
0.5112	0.85942
0.5124	0.859839
0.5136	0.860262
0.5148	0.860688
0.516	0.861118
0.5172	0.861551
0.5184	0.861988
0.5196	0.862428
0.5208	0.862872
0.522	0.86332
0.5232	0.863771
0.5244	0.864225
0.5256	0.864683
0.5268	0.865145
0.528	0.86561
0.5292	0.866079
0.5304	0.866551
0.5316	0.867027
0.5328	0.867507
0.534	0.86799
0.5352	0.868476
0.5364	0.868967
0.5376	0.869461
0.5388	0.869958
0.54	0.870459
0.5412	0.870964
0.5424	0.871472
0.5436	0.871984
0.5448	0.8725
0.546	0.873019
0.5472	0.873542
0.5484	0.874068
0.5496	0.874598
0.5508	0.875132
0.552	0.875669
0.5532	0.876211
0.5544	0.876755
0.5556	0.877304
0.5568	0.877856
0.558	0.878412
0.5592	0.878971
0.5604	0.879535
0.5616	0.880101
0.5628	0.880672
0.564	0.881247
0.5652	0.881825
0.5664	0.882406
0.5676	0.882992
0.5688	0.883581
0.57	0.884174
0.5712	0.884771
0.5724	0.885372
0.5736	0.885976
0.5748	0.886584
0.576	0.887196
0.5772	0.887812
0.5784	0.888431
0.5796	0.889055
0.5808	0.889682
0.582	0.890313
0.5832	0.890948
0.5844	0.891586
0.5856	0.892229
0.5868	0.892875
0.588	0.893525
0.5892	0.894179
0.5904	0.894837
0.5916	0.895499
0.5928	0.896164
0.594	0.896834
0.5952	0.897507
0.5964	0.898185
0.5976	0.898866
0.5988	0.899551
0.6	0.90024
0.6012	0.900933
0.6024	0.90163
0.6036	0.902331
0.6048	0.903036
0.606	0.903745
